1,1,1,57523,6601,0,0,696,1760,530
2,1,1,57523,6601,0,1,2404,1760,530
3,1,1,57523,6601,0,1,4140,1770,530
4,1,1,57523,6601,0,6,5636,1770,530
5,1,1,57523,6601,0,11,6988,1770,530
6,1,1,57523,6601,0,16,8176,1770,530
7,1,1,57523,6601,0,21,9004,1770,530
8,1,1,57523,6600,0,26,9548,1770,530
9,1,1,57523,6600,0,30,9836,1770,530
10,1,1,57523,6600,0,35,9976,1770,530
11,1,1,57523,6599,0,40,10080,1770,530
12,1,1,57523,6599,0,45,10156,1770,530
13,1,1,57523,6599,0,50,10248,1770,530
14,1,1,57522,6599,0,55,10352,1770,530
15,1,1,57522,6599,0,60,10520,1770,530
16,1,1,57522,6599,0,65,10752,1770,530
17,1,1,57522,6599,0,70,11061,1770,530
18,1,1,57522,6599,0,75,11357,1770,530
19,1,1,57522,6598,0,80,11693,1770,540
20,1,1,57521,6598,0,85,12049,1770,540
21,1,1,57521,6598,0,90,12501,1770,540
22,1,1,57521,6598,0,95,13113,1770,540
23,1,1,57521,6598,0,100,13837,1770,540
24,1,1,57521,6598,0,105,14473,1770,540
25,1,1,57521,6598,0,110,15077,1770,540
26,1,1,57521,6598,0,115,15645,1770,540
27,1,1,57521,6598,0,120,16161,1770,540
28,1,1,57520,6598,0,125,16585,1770,540
29,1,1,57519,6598,0,130,17057,1770,540
30,1,1,57519,6598,0,135,17433,1770,540
31,1,1,57518,6598,0,140,17789,1770,540
32,1,1,57518,6598,0,145,18037,1770,540
33,1,1,57518,6598,0,150,18185,1770,540
34,1,1,57518,6598,0,155,18297,1770,540
35,1,1,57518,6598,0,160,18397,1770,540
36,1,1,57518,6598,0,165,18481,1770,540
37,1,1,57518,6598,0,170,18533,1770,540
38,1,1,57518,6598,0,175,18657,1770,540
39,1,1,57518,6598,0,180,18829,1770,540
40,1,1,57518,6598,0,185,19133,1770,540
41,1,1,57518,6598,0,190,19565,1770,540
42,1,1,57518,6598,0,195,19881,1770,540
43,1,1,57518,6598,0,199,20053,1770,540
44,1,1,57518,6598,0,204,20225,1770,540
45,1,1,57518,6598,0,209,20325,1770,540
46,1,1,57518,6598,0,214,20481,1770,540
47,1,1,57518,6598,0,219,20581,1770,540
48,1,1,57518,6598,0,224,20677,1770,540
49,1,1,57518,6598,0,229,20737,1770,540
50,1,1,57518,6598,0,234,20809,1770,540
51,1,1,57518,6599,0,239,20921,1770,540
52,1,1,57518,6599,0,244,20969,1770,540
53,1,1,57518,6599,0,249,20977,1770,540
54,1,1,57518,6599,0,254,20977,1770,540
55,1,1,57518,6599,0,259,20977,1770,540
56,1,1,57518,6599,0,264,20977,1770,540
57,1,1,57518,6599,0,269,20893,1770,540
58,1,1,57518,6599,0,274,20833,1770,540
59,1,1,57518,6599,0,279,20781,1770,540
60,1,1,57518,6599,0,284,20781,1770,540
61,1,1,57518,6600,0,289,20721,1770,540
62,1,1,57518,6601,0,294,20717,1770,540
63,1,1,57518,6601,0,299,20713,1770,540
64,1,1,57518,6601,0,304,20669,1770,540
65,1,1,57518,6601,0,309,20661,1770,540
66,1,1,57518,6601,0,314,20657,1770,540
67,1,1,57518,6601,0,319,20653,1770,540
68,1,1,57518,6601,0,324,20645,1770,540
69,1,1,57518,6601,0,329,20641,1770,540
70,1,1,57518,6601,0,334,20637,1770,540
71,1,1,57518,6601,0,339,20577,1770,550
72,1,1,57518,6601,0,344,20577,1770,550
73,1,1,57518,6601,0,349,20577,1770,550
74,1,1,57518,6601,0,354,20577,1770,550
75,1,1,57518,6601,0,359,20565,1770,550
76,1,1,57518,6601,0,364,20565,1770,550
77,1,1,57518,6601,0,369,20565,1770,550
78,1,1,57518,6601,0,373,20609,1770,550
79,1,1,57518,6601,0,378,20609,1770,550
80,1,1,57518,6601,0,383,20609,1770,550
81,1,1,57518,6601,0,388,20609,1770,550
82,1,1,57518,6601,0,393,20657,1770,550
83,1,1,57518,6601,0,398,20665,1770,550
84,1,1,57518,6601,0,403,20657,1770,550
85,1,1,57518,6601,0,408,20653,1770,550
86,1,1,57518,6601,0,413,20605,1770,550
87,1,1,57518,6601,0,418,20553,1770,550
88,1,1,57518,6601,0,423,20541,1770,550
89,1,1,57518,6601,0,428,20433,1770,550
90,1,1,57518,6601,0,433,20285,1770,550
91,1,1,57518,6601,0,438,20177,1770,540
92,1,1,57518,6601,0,443,20117,1770,540
93,1,1,57518,6601,0,448,20065,1770,540
94,1,1,57518,6601,0,453,20017,1770,540
95,1,1,57518,6601,0,458,20009,1770,540
96,1,1,57518,6601,0,463,19997,1770,540
97,1,1,57518,6601,0,468,19937,1770,540
98,1,1,57518,6601,0,473,19433,1770,540
99,1,1,57518,6601,0,478,18833,1770,540
100,1,1,57518,6601,0,483,18129,1770,540
101,1,1,57516,6601,0,488,17449,1770,540
102,1,1,57515,6601,0,493,16801,1770,540
103,1,1,57514,6601,0,498,16013,1770,540
104,1,1,57513,6601,0,503,15197,1770,540
105,1,1,57513,6602,0,508,14249,1770,540
106,1,1,57513,6602,0,513,13345,1770,540
107,1,1,57513,6603,0,518,12645,1770,540
108,1,1,57513,6603,0,523,12029,1770,540
109,1,1,57513,6603,0,528,11541,1770,540
110,1,1,57513,6603,0,533,11169,1770,540
111,1,1,57513,6603,0,538,10820,1770,540
112,1,1,57513,6603,0,542,10380,1770,540
113,1,1,57511,6605,0,547,9504,1770,540
114,1,1,57505,6607,0,552,7844,1770,540
115,1,1,57497,6609,0,557,5276,1770,540
116,1,1,57481,6609,0,562,2252,1770,540
117,2,0,57481,6609,0,567,0,1770,540
118,2,0,57454,6609,0,572,0,1760,540
119,2,0,57442,6609,0,577,0,1760,540
120,2,0,57438,6611,20,582,0,1760,540
121,2,0,57432,6616,48,587,0,1760,540
122,2,0,57428,6620,68,592,0,1750,530
123,2,0,57426,6623,100,597,0,1750,530
124,2,0,57423,6627,132,602,0,1750,530
125,2,0,57420,6632,160,607,0,1750,520
126,2,0,57415,6636,180,612,0,1740,520
127,2,0,57407,6643,204,617,0,1740,520
128,2,0,57404,6643,224,622,0,1740,520
129,2,0,57399,6645,232,627,0,1740,520
130,2,0,57395,6647,244,632,0,1730,510
131,2,0,57391,6647,252,637,0,1730,510
132,2,0,57390,6647,264,642,0,1730,510
133,2,0,57388,6646,272,647,0,1720,500
134,2,0,57385,6643,272,652,0,1720,500
135,2,0,57383,6638,272,657,0,1720,500
136,2,0,57379,6634,272,662,0,1720,500
137,2,0,57374,6629,264,667,0,1700,500
138,2,0,57367,6625,252,672,0,1700,500
139,2,0,57360,6624,244,677,0,1700,500
140,2,0,57354,6624,232,682,0,1700,500
141,2,0,57347,6624,224,687,0,1700,500
142,2,0,57341,6624,212,692,0,1700,500
143,2,0,57335,6624,192,697,0,1700,500
144,2,0,57331,6624,180,702,0,1700,500
145,2,0,57327,6624,172,707,0,1700,500
