1,1,1,57875,6368,0,0,980,1830,550
2,1,1,57872,6367,0,1,5012,1830,560
3,1,1,57870,6367,0,2,7580,1830,560
4,1,1,57870,6367,0,3,9848,1830,560
5,1,1,57870,6367,0,5,11781,1830,560
6,1,1,57870,6367,0,10,13113,1830,560
7,1,1,57870,6367,0,15,14053,1830,560
8,1,1,57870,6367,0,20,14813,1830,560
9,1,1,57870,6367,0,25,15457,1830,560
10,1,1,57870,6367,0,30,16033,1830,560
11,1,1,57870,6367,0,35,16561,1830,560
12,1,1,57870,6367,0,40,17033,1830,560
13,1,1,57870,6367,0,45,17529,1830,560
14,1,1,57870,6367,0,50,18037,1830,560
15,1,1,57870,6367,0,55,18481,1830,560
16,1,1,57871,6368,0,60,18841,1830,560
17,1,1,57874,6372,0,65,19037,1830,560
18,1,1,57877,6377,0,70,19197,1830,560
19,1,1,57881,6382,0,74,19393,1830,560
20,1,1,57886,6388,0,79,19577,1830,560
21,1,1,57893,6395,0,84,19713,1830,560
22,1,1,57901,6404,0,89,19713,1830,560
23,1,1,57912,6414,0,94,19653,1830,560
24,1,1,57924,6424,0,99,19641,1830,560
25,1,1,57939,6434,0,104,19545,1830,560
26,1,1,57955,6443,0,109,19409,1830,560
27,1,1,57972,6450,0,114,19261,1830,560
28,1,1,57991,6455,0,119,19177,1830,560
29,1,1,58010,6458,0,124,18993,1810,560
30,1,1,58030,6458,0,129,18793,1810,560
31,1,1,58051,6458,0,134,18673,1810,560
32,1,1,58071,6458,0,139,18325,1810,560
33,1,1,58090,6457,0,144,17933,1810,560
34,1,1,58107,6454,0,149,17597,1810,560
35,1,1,58122,6450,0,154,17285,1810,560
36,1,1,58136,6444,0,159,16977,1810,560
37,1,1,58149,6437,0,164,16689,1810,560
38,1,1,58161,6427,0,169,16389,1810,560
39,1,1,58173,6417,0,174,16101,1810,560
40,1,1,58182,6407,0,179,15801,1810,560
41,1,1,58189,6397,0,184,15461,1810,560
42,1,1,58194,6388,0,189,15145,1810,560
43,1,1,58197,6378,0,194,14833,1810,560
44,1,1,58199,6367,0,199,14541,1810,560
45,1,1,58199,6356,0,204,14285,1810,560
46,1,1,58199,6344,0,209,14261,1810,560
47,1,1,58199,6331,0,214,14261,1810,560
48,1,1,58196,6318,0,219,14265,1810,560
49,1,1,58189,6305,0,224,14277,1810,560
50,1,1,58182,6292,0,229,14289,1810,560
51,1,1,58173,6278,0,234,14429,1810,560
52,1,1,58161,6262,0,239,15001,1810,560
53,1,1,58148,6245,0,243,15505,1810,560
54,1,1,58132,6228,0,248,15981,1810,560
55,1,1,58114,6211,0,253,16617,1810,560
56,1,1,58093,6195,0,258,17093,1810,560
57,1,1,58069,6180,0,263,17377,1810,560
58,1,1,58041,6166,0,268,17613,1810,560
59,1,1,58011,6151,0,273,18009,1820,570
60,1,1,57977,6136,0,278,18381,1820,570
61,1,1,57941,6120,0,283,18625,1820,570
62,1,1,57904,6106,0,288,18737,1820,570
63,1,1,57865,6092,0,293,18933,1820,570
64,1,1,57825,6078,0,298,19169,1820,570
65,1,1,57785,6065,0,303,19277,1820,570
66,1,1,57744,6053,0,308,19377,1820,580
67,1,1,57704,6043,0,313,19437,1820,580
68,1,1,57663,6034,0,318,19585,1820,580
69,1,1,57622,6027,0,323,19657,1820,580
70,1,1,57582,6021,0,328,19665,1800,580
71,1,1,57541,6018,0,333,19665,1800,580
72,1,1,57503,6016,0,338,19801,1800,580
73,1,1,57466,6015,0,343,19913,1800,580
74,1,1,57431,6015,0,348,19961,1780,580
75,1,1,57398,6015,0,353,20021,1780,580
76,1,1,57367,6015,0,358,20133,1780,580
77,1,1,57338,6020,0,363,20205,1780,580
78,1,1,57313,6027,0,368,20209,1780,580
79,1,1,57293,6033,0,373,20257,1780,580
80,1,1,57276,6038,0,378,20357,1780,580
81,1,1,57264,6044,0,383,20477,1780,580
82,1,1,57254,6050,0,388,20489,1780,580
83,1,1,57246,6058,0,393,20549,1780,580
84,1,1,57240,6067,0,398,20601,1780,580
85,1,1,57235,6076,0,403,20601,1780,580
86,1,1,57232,6085,0,408,20381,1780,580
87,1,1,57232,6093,0,413,20049,1780,580
88,1,1,57232,6102,0,417,19889,1780,580
89,1,1,57232,6110,0,422,19841,1780,580
90,1,1,57233,6120,0,427,19745,1780,580
91,1,1,57239,6130,0,432,19621,1780,580
92,1,1,57248,6140,0,437,19549,1780,580
93,1,1,57259,6150,0,442,19341,1780,580
94,1,1,57273,6160,0,447,18985,1780,580
95,1,1,57291,6170,0,452,18909,1780,580
96,1,1,57313,6179,0,457,18849,1780,580
97,1,1,57337,6187,0,462,18801,1780,580
98,1,1,57361,6193,0,467,18637,1780,580
99,1,1,57382,6197,0,472,18637,1780,580
100,1,1,57399,6198,0,477,18677,1780,580
101,1,1,57414,6198,0,482,18837,1780,570
102,1,1,57428,6198,0,487,18849,1780,570
103,1,1,57444,6198,0,492,18853,1800,570
104,1,1,57461,6193,0,497,18853,1800,570
105,1,1,57478,6186,0,502,18845,1800,570
106,1,1,57492,6178,0,507,18757,1800,570
107,1,1,57503,6171,0,512,18709,1800,570
108,1,1,57511,6165,0,517,18705,1800,570
109,1,1,57516,6158,0,522,18657,1800,570
110,1,1,57519,6150,0,527,18657,1800,570
111,1,1,57521,6142,0,532,18701,1800,570
112,1,1,57522,6132,0,537,18909,1800,570
113,1,1,57522,6122,0,542,19169,1800,570
114,1,1,57522,6110,0,547,19425,1800,570
115,1,1,57522,6096,0,552,19681,1800,580
116,1,1,57520,6079,0,557,20125,1800,580
117,1,1,57513,6062,0,562,20805,1800,580
118,1,1,57503,6044,0,567,21317,1800,580
119,1,1,57488,6023,0,572,21633,1800,580
120,1,1,57466,5999,0,577,21950,1800,580
121,1,1,57436,5970,0,582,22398,1800,580
122,1,1,57398,5936,0,586,23054,1800,590
123,1,1,57354,5902,0,591,23610,1800,590
124,1,1,57307,5868,0,596,23946,1780,590
125,1,1,57257,5837,0,601,24154,1780,590
126,1,1,57207,5808,0,606,24322,1780,600
127,1,1,57157,5781,0,611,24406,1780,600
128,1,1,57106,5756,0,616,24490,1770,600
129,1,1,57057,5732,0,621,24578,1770,600
130,1,1,57009,5710,0,626,24638,1770,600
131,1,1,56963,5690,0,631,24686,1770,600
132,1,1,56919,5671,0,636,24690,1750,600
133,1,1,56878,5655,0,641,24690,1750,600
134,1,1,56842,5642,0,646,24682,1750,600
135,1,1,56813,5631,0,651,24670,1750,600
136,1,1,56792,5624,0,656,24670,1750,600
137,1,1,56780,5619,0,661,24498,1750,610
138,1,1,56774,5617,0,666,24102,1750,610
139,1,1,56773,5616,0,671,23582,1750,610
140,1,1,56773,5615,0,676,22906,1750,610
141,1,1,56773,5615,0,681,22082,1750,610
142,1,1,56773,5615,0,686,20997,1750,610
143,1,1,56779,5615,0,691,19497,1750,610
144,1,1,56791,5615,0,696,17313,1750,610
145,1,1,56809,5615,0,701,14121,1750,600
146,1,1,56837,5612,0,706,11273,1770,600
147,1,1,56899,5607,0,711,5916,1770,600
148,1,1,56956,5603,0,716,1,1770,600
149,2,0,56956,5603,0,721,0,1770,600
150,2,0,57061,5593,0,726,0,1770,600
151,2,0,57081,5589,8,731,0,1780,590
152,2,0,57106,5584,28,736,0,1780,590
153,2,0,57131,5579,48,741,0,1780,590
154,2,0,57156,5573,56,746,0,1800,590
155,2,0,57180,5566,76,751,0,1800,580
156,2,0,57205,5558,96,755,0,1800,580
157,2,0,57231,5550,108,760,0,1800,580
158,2,0,57258,5547,128,765,0,1820,580
159,2,0,57286,5539,136,770,0,1820,570
